CUST_ID,INCOME,SAVINGS,DEBT,R_SAVINGS_INCOME,R_DEBT_INCOME,R_DEBT_SAVINGS,T_CLOTHING_12,T_CLOTHING_6,R_CLOTHING,R_CLOTHING_INCOME,R_CLOTHING_SAVINGS,R_CLOTHING_DEBT,T_EDUCATION_12,T_EDUCATION_6,R_EDUCATION,R_EDUCATION_INCOME,R_EDUCATION_SAVINGS,R_EDUCATION_DEBT,T_ENTERTAINMENT_12,T_ENTERTAINMENT_6,R_ENTERTAINMENT,R_ENTERTAINMENT_INCOME,R_ENTERTAINMENT_SAVINGS,R_ENTERTAINMENT_DEBT,T_FINES_12,T_FINES_6,R_FINES,R_FINES_INCOME,R_FINES_SAVINGS,R_FINES_DEBT,T_GAMBLING_12,T_GAMBLING_6,R_GAMBLING,R_GAMBLING_INCOME,R_GAMBLING_SAVINGS,R_GAMBLING_DEBT,T_GROCERIES_12,T_GROCERIES_6,R_GROCERIES,R_GROCERIES_INCOME,R_GROCERIES_SAVINGS,R_GROCERIES_DEBT,T_HEALTH_12,T_HEALTH_6,R_HEALTH,R_HEALTH_INCOME,R_HEALTH_SAVINGS,R_HEALTH_DEBT,T_HOUSING_12,T_HOUSING_6,R_HOUSING,R_HOUSING_INCOME,R_HOUSING_SAVINGS,R_HOUSING_DEBT,T_TAX_12,T_TAX_6,R_TAX,R_TAX_INCOME,R_TAX_SAVINGS,R_TAX_DEBT,T_TRAVEL_12,T_TRAVEL_6,R_TRAVEL,R_TRAVEL_INCOME,R_TRAVEL_SAVINGS,R_TRAVEL_DEBT,T_UTILITIES_12,T_UTILITIES_6,R_UTILITIES,R_UTILITIES_INCOME,R_UTILITIES_SAVINGS,R_UTILITIES_DEBT,T_EXPENDITURE_12,T_EXPENDITURE_6,R_EXPENDITURE,R_EXPENDITURE_INCOME,R_EXPENDITURE_SAVINGS,R_EXPENDITURE_DEBT,GAMBLING_CAT,CREDIT_SCORE
CNGNPM3BOK,43483,460920,47831,10.6,1.1,0.1038,2269,2017,0.8889,0.0522,0.0049,0.0474,0,0,0.499,0.0,0.0,0.0,5553,2840,0.5114,0.1277,0.012,0.1161,0,0,0.934,0.0,0.0,0.0,512,254,0.4961,0.0118,0.0011,0.0107,7747,4472,0.5773,0.1782,0.0168,0.162,3546,2745,0.7741,0.0815,0.0077,0.0741,0,0,0.5061,0.0,0.0,0.0,275,125,0.4545,0.0063,0.0006,0.0057,21036,16502,0.7845,0.4838,0.0456,0.4398,2545,1280,0.5029,0.0585,0.0055,0.0532,43483,30235,0.6953,1.0,0.0943,0.9091,Low,548
CNHF3VQSXZ,257060,1448884,2523863,5.6364,9.8182,1.7419,12172,5546,0.4556,0.0474,0.0084,0.0048,0,0,0.502,0.0,0.0,0.0,10061,5070,0.5039,0.0391,0.0069,0.004,0,0,1.1925,0.0,0.0,0.0,3000,1804,0.6013,0.0117,0.0021,0.0012,78094,40367,0.5169,0.3038,0.0539,0.0309,19124,12021,0.6286,0.0744,0.0132,0.0076,82852,41931,0.5061,0.3223,0.0572,0.0328,8348,4179,0.5006,0.0325,0.0058,0.0033,0,0,0.5712,0.0,0.0,0.0,20040,10045,0.5012,0.078,0.0138,0.0079,233691,120963,0.5176,0.9091,0.1613,0.0926,High,538
CNHTFDQAEA,350671,926772,1653161,2.6429,4.7143,1.7838,19887,14444,0.7263,0.0567,0.0215,0.012,0,0,0.5034,0.0,0.0,0.0,30932,15581,0.5037,0.0882,0.0334,0.0187,0,0,0.8342,0.0,0.0,0.0,15734,6431,0.4087,0.0449,0.017,0.0095,33220,17148,0.5162,0.0947,0.0358,0.0201,19420,9809,0.5051,0.0554,0.021,0.0117,0,0,0.5061,0.0,0.0,0.0,11203,6729,0.6006,0.0319,0.0121,0.0068,103892,56000,0.539,0.2963,0.1121,0.0628,16191,8134,0.5024,0.0462,0.0175,0.0098,250479,134276,0.5361,0.7143,0.2703,0.1515,High,598
CNI0KP4P1Y,165539,1203920,1941321,7.2727,11.7273,1.6125,4399,1489,0.3385,0.0266,0.0037,0.0023,0,0,0.5033,0.0,0.0,0.0,8610,5657,0.657,0.052,0.0072,0.0044,0,0,0.4703,0.0,0.0,0.0,0,0,0.5391,0.0,0.0,0.0,41137,19196,0.4666,0.2485,0.0342,0.0212,2919,172,0.0589,0.0176,0.0024,0.0015,48157,24372,0.5061,0.2909,0.04,0.0248,4852,2429,0.5006,0.0293,0.004,0.0025,28723,7731,0.2692,0.1735,0.0239,0.0148,11693,5870,0.502,0.0706,0.0097,0.006,150490,66916,0.4447,0.9091,0.125,0.0775,No,577
CNI69I0S2O,116630,806694,1778614,6.9167,15.2501,2.2048,5090,3410,0.6699,0.0436,0.0063,0.0029,0,0,0.5046,0.0,0.0,0.0,4944,2488,0.5032,0.0424,0.0061,0.0028,0,0,0.3683,0.0,0.0,0.0,1631,946,0.58,0.014,0.002,0.0009,37666,19458,0.5166,0.323,0.0467,0.0212,6108,3729,0.6105,0.0524,0.0076,0.0034,0,0,0.5062,0.0,0.0,0.0,3716,2029,0.546,0.0319,0.0046,0.0021,28357,19542,0.6891,0.2431,0.0352,0.0159,9680,4885,0.5046,0.083,0.012,0.0054,97192,56487,0.5812,0.8333,0.1205,0.0546,High,454
CNIQ8L3CTM,53381,379597,118624,7.1111,2.2222,0.3125,1331,125,0.0939,0.0249,0.0035,0.0112,0,0,0.5034,0.0,0.0,0.0,9299,4753,0.5111,0.1742,0.0245,0.0784,0,0,0.5107,0.0,0.0,0.0,0,0,0.4969,0.0,0.0,0.0,10042,4570,0.4551,0.1881,0.0265,0.0847,3593,1021,0.2842,0.0673,0.0095,0.0303,19167,9700,0.5061,0.3591,0.0505,0.1616,504,252,0.5,0.0094,0.0013,0.0042,11127,575,0.0517,0.2084,0.0293,0.0938,4249,2143,0.5044,0.0796,0.0112,0.0358,59312,23139,0.3901,1.1111,0.1562,0.5,No,686
CNJFMWGMKR,6223,2489,0,0.4,0.0,0.0,196,117,0.5969,0.0315,0.0787,0.0,0,0,0.502,0.0,0.0,0.026,5219,2647,0.5072,0.8387,2.0968,0.276,0,0,0.9292,0.0,0.0,0.0,0,0,0.5195,0.0,0.0,0.0098,808,412,0.5099,0.1298,0.3246,0.0,0,0,0.3652,0.0,0.0,0.09,0,0,0.5063,0.0,0.0,0.0,0,0,0.4577,0.0,0.0,0.0,0,0,0.6869,0.0,0.0,0.3732,0,0,0.5,0.0,0.0,0.0206,6223,3176,0.5104,1.0,2.5002,2.9131,No,679
CNKW4UH9HD,27536,171332,48952,6.2221,1.7777,0.2857,1136,81,0.0713,0.0413,0.0066,0.0232,0,0,0.5009,0.0,0.0,0.0,6138,3109,0.5065,0.2229,0.0358,0.1254,0,0,0.7851,0.0,0.0,0.0,620,321,0.5177,0.0225,0.0036,0.0127,7200,3573,0.4963,0.2615,0.042,0.1471,1932,202,0.1046,0.0702,0.0113,0.0395,0,0,0.5062,0.0,0.0,0.0,280,140,0.5,0.0102,0.0016,0.0057,10455,1855,0.1774,0.3797,0.061,0.2136,2834,1424,0.5025,0.1029,0.0165,0.0579,30595,10705,0.3499,1.1111,0.1786,0.625,Low,665
CNLASOKTEL,17504,11139,276886,0.6364,15.8184,24.8573,2035,1487,0.7307,0.1163,0.1827,0.0073,0,0,0.5038,0.0,0.0,0.0,3693,1894,0.5129,0.211,0.3315,0.0133,0,0,0.5489,0.0,0.0,0.0,1688,854,0.5059,0.0964,0.1515,0.0061,6253,3694,0.5908,0.3572,0.5614,0.0226,1104,699,0.6332,0.0631,0.0991,0.004,0,0,0.5061,0.0,0.0,0.0,0,0,0.4574,0.0,0.0,0.0,0,0,0.5504,0.0,0.0,0.0,1140,573,0.5026,0.0651,0.1023,0.0041,15913,9201,0.5782,0.9091,1.4286,0.0575,High,447
CNRFMQ5HFL,23949,19595,391896,0.8182,16.3638,19.9998,621,52,0.0837,0.0259,0.0317,0.0016,0,0,0.5033,0.0,0.0,0.0,3757,1952,0.5196,0.1569,0.1917,0.0096,78,78,1.0,0.0033,0.004,0.0002,0,0,0.5998,0.0,0.0,0.0,4864,2304,0.4737,0.2031,0.2482,0.0124,640,102,0.1594,0.0267,0.0327,0.0016,0,0,0.5062,0.0,0.0,0.0,0,0,0.4701,0.0,0.0,0.0,10674,2939,0.2753,0.4457,0.5447,0.0272,1138,574,0.5044,0.0475,0.0581,0.0029,21772,8001,0.3675,0.9091,1.1111,0.0556,No,544
CNRJC65QKG,85436,497082,1429110,5.8182,16.7273,2.875,4262,2726,0.6396,0.0499,0.0086,0.003,11449,5782,0.505,0.134,0.023,0.008,3069,1575,0.5132,0.0359,0.0062,0.0021,275,0,0.6753,0.0032,0.0006,0.0002,0,0,0.4163,0.0,0.0,0.0,23738,12254,0.5162,0.2778,0.0478,0.0166,2945,2945,1.0,0.0345,0.0059,0.0021,0,0,0.506,0.0,0.0,0.0,2327,1060,0.4555,0.0272,0.0047,0.0016,23502,12392,0.5273,0.2751,0.0473,0.0164,6102,3065,0.5023,0.0714,0.0123,0.0043,77669,41799,0.5382,0.9091,0.1562,0.0543,No,503
CNRJGXQEWL,197164,690073,722933,3.5,3.6667,1.0476,9299,3811,0.4098,0.0472,0.0135,0.0129,5428,2721,0.5013,0.0275,0.0079,0.0075,27174,17020,0.6263,0.1378,0.0394,0.0376,0,0,0.9551,0.0,0.0,0.0,9234,4726,0.5118,0.0468,0.0134,0.0128,22475,11593,0.5158,0.114,0.0326,0.0311,8688,2458,0.2829,0.0441,0.0126,0.012,0,0,0.5062,0.0,0.0,0.0,8242,4501,0.5461,0.0418,0.0119,0.0114,62942,43867,0.6969,0.3192,0.0912,0.0871,10821,5394,0.4985,0.0549,0.0157,0.015,164303,96091,0.5848,0.8333,0.2381,0.2273,High,575
CNSCQ76O8N,156740,335871,279892,2.1429,1.7857,0.8333,11690,8209,0.7022,0.0746,0.0348,0.0418,2703,1351,0.4998,0.0172,0.008,0.0097,13240,8142,0.615,0.0845,0.0394,0.0473,0,0,0.6925,0.0,0.0,0.0,0,0,0.4216,0.0,0.0,0.0,11521,6081,0.5278,0.0735,0.0343,0.0412,3188,3188,1.0,0.0203,0.0095,0.0114,14552,7365,0.5061,0.0928,0.0433,0.052,4123,2251,0.546,0.0263,0.0123,0.0147,45524,29491,0.6478,0.2904,0.1355,0.1626,5416,2718,0.5018,0.0346,0.0161,0.0194,111957,68796,0.6145,0.7143,0.3333,0.4,No,611
CNTRY6EF51,24959,299506,24959,11.9999,1.0,0.0833,1471,940,0.639,0.0589,0.0049,0.0589,0,0,0.5053,0.0,0.0,0.0,4117,2099,0.5098,0.165,0.0137,0.165,0,0,0.4316,0.0,0.0,0.0,0,0,0.4467,0.0,0.0,0.0,5065,2601,0.5135,0.2029,0.0169,0.2029,4092,2368,0.5787,0.1639,0.0137,0.1639,0,0,0.5059,0.0,0.0,0.0,209,114,0.5455,0.0084,0.0007,0.0084,10888,5121,0.4703,0.4362,0.0364,0.4362,1890,951,0.5032,0.0757,0.0063,0.0757,27732,14194,0.5118,1.1111,0.0926,1.1111,No,682
CNUL88KW46,10606,2652,0,0.25,0.0,0.0,150,110,0.7333,0.0141,0.0566,0.0,301,153,0.5083,0.0284,0.1135,0.0,5529,3581,0.6477,0.5213,2.0848,0.2769,0,0,0.997,0.0,0.0,0.0012,0,0,0.5762,0.0,0.0,0.0017,628,322,0.5127,0.0592,0.2368,0.0,0,0,0.207,0.0,0.0,0.0142,0,0,0.5061,0.0,0.0,0.2088,0,0,0.4355,0.0,0.0,0.016,6650,3887,0.5845,0.627,2.5075,0.0,0,0,0.5052,0.0,0.0,0.1128,13258,8053,0.6074,1.25,4.9992,0.6632,No,565
CNVU2HW20X,300356,277252,2656994,0.9231,8.8461,9.5833,12320,10011,0.8126,0.041,0.0444,0.0046,0,0,0.5038,0.0,0.0,0.0,26421,13462,0.5095,0.088,0.0953,0.0099,0,0,1.1548,0.0,0.0,0.0,0,0,0.5335,0.0,0.0,0.0,28949,14927,0.5156,0.0964,0.1044,0.0109,11619,4822,0.415,0.0387,0.0419,0.0044,37488,18972,0.5061,0.1248,0.1352,0.0141,11585,5800,0.5006,0.0386,0.0418,0.0044,88711,47208,0.5322,0.2954,0.32,0.0334,13950,7018,0.5031,0.0464,0.0503,0.0053,231043,122220,0.529,0.7692,0.8333,0.087,No,560
CNWCS3DE9N,450621,740306,4377459,1.6429,9.7143,5.913,26651,13264,0.4977,0.0591,0.036,0.0061,9952,5002,0.5026,0.0221,0.0134,0.0023,38386,19471,0.5072,0.0852,0.0519,0.0088,0,0,1.3065,0.0,0.0,0.0,0,0,0.6181,0.0,0.0,0.0,46642,26763,0.5738,0.1035,0.063,0.0107,13284,8597,0.6472,0.0295,0.0179,0.003,0,0,0.5061,0.0,0.0,0.0,15137,6890,0.4552,0.0336,0.0204,0.0035,151937,91719,0.6037,0.3372,0.2052,0.0347,19883,10002,0.503,0.0441,0.0269,0.0045,321872,181708,0.5645,0.7143,0.4348,0.0735,No,697
CNYW0O6IEO,226317,365589,922677,1.6154,4.0769,2.5238,16606,4916,0.296,0.0734,0.0454,0.018,7116,3583,0.5035,0.0314,0.0195,0.0077,27228,13785,0.5063,0.1203,0.0745,0.0295,354,354,1.0,0.0016,0.001,0.0004,15295,8222,0.5376,0.0676,0.0418,0.0166,29498,15225,0.5161,0.1303,0.0807,0.032,13698,6827,0.4984,0.0605,0.0375,0.0148,38277,19372,0.5061,0.1691,0.1047,0.0415,11827,5921,0.5006,0.0523,0.0324,0.0128,0,0,0.4386,0.0,0.0,0.0,14191,7157,0.5043,0.0627,0.0388,0.0154,174090,85362,0.4903,0.7692,0.4762,0.1887,High,609
CO010AMT9X,22379,25177,53151,1.125,2.375,2.1111,1068,358,0.3352,0.0477,0.0424,0.0201,0,0,0.5003,0.0,0.0,0.0,3435,1751,0.5098,0.1535,0.1364,0.0646,0,0,0.4542,0.0,0.0,0.0,0,0,0.4743,0.0,0.0,0.0,4886,2534,0.5186,0.2183,0.1941,0.0919,873,379,0.4341,0.039,0.0347,0.0164,3381,1711,0.5061,0.1511,0.1343,0.0636,0,0,0.5379,0.0,0.0,0.0,13280,6111,0.4602,0.5934,0.5275,0.2499,1051,527,0.5014,0.047,0.0417,0.0198,27974,13371,0.478,1.25,1.1111,0.5263,No,661
CO0Q2BYLY1,14479,10135,30406,0.7,2.1,3.0001,717,454,0.6332,0.0495,0.0707,0.0236,0,0,0.4985,0.0,0.0,0.0,1741,874,0.502,0.1202,0.1718,0.0573,0,0,0.9631,0.0,0.0,0.0,742,350,0.4717,0.0512,0.0732,0.0244,2426,1254,0.5169,0.1676,0.2394,0.0798,246,126,0.5122,0.017,0.0243,0.0081,0,0,0.506,0.0,0.0,0.0,0,0,0.4649,0.0,0.0,0.0,8088,3836,0.4743,0.5586,0.798,0.266,519,260,0.501,0.0358,0.0512,0.0171,14479,7154,0.4941,1.0,1.4286,0.4762,Low,684
CO1NAMU23V,166802,250203,1100893,1.5,6.6,4.4,15247,10233,0.6711,0.0914,0.0609,0.0138,9811,4914,0.5009,0.0588,0.0392,0.0089,30212,15235,0.5043,0.1811,0.1207,0.0274,557,557,1.0,0.0033,0.0022,0.0005,0,0,0.4462,0.0,0.0,0.0,10136,5227,0.5157,0.0608,0.0405,0.0092,1770,1191,0.6729,0.0106,0.0071,0.0016,28182,14263,0.5061,0.169,0.1126,0.0256,4083,2044,0.5006,0.0245,0.0163,0.0037,61914,31985,0.5166,0.3712,0.2475,0.0562,4890,2458,0.5027,0.0293,0.0195,0.0044,166802,88107,0.5282,1.0,0.6667,0.1515,No,601
CO2MJCPZR9,214180,892415,1713437,4.1667,8.0,1.92,8033,4993,0.6216,0.0375,0.009,0.0047,4690,2352,0.5015,0.0219,0.0053,0.0027,17696,9130,0.5159,0.0826,0.0198,0.0103,0,0,0.4671,0.0,0.0,0.0,0,0,0.5096,0.0,0.0,0.0,22213,12797,0.5761,0.1037,0.0249,0.013,4435,0,0.2425,0.0207,0.005,0.0026,25283,12796,0.5061,0.118,0.0283,0.0148,7162,3260,0.4552,0.0334,0.008,0.0042,79617,62385,0.7836,0.3717,0.0892,0.0465,9354,4691,0.5015,0.0437,0.0105,0.0055,178483,112404,0.6298,0.8333,0.2,0.1042,No,550
CO312G4WM5,221325,289425,1600350,1.3077,7.2308,5.5294,11539,905,0.0784,0.0521,0.0399,0.0072,7962,4010,0.5036,0.036,0.0275,0.005,30538,15352,0.5027,0.138,0.1055,0.0191,0,0,0.7947,0.0,0.0,0.0,13974,5239,0.3749,0.0631,0.0483,0.0087,29695,13857,0.4666,0.1342,0.1026,0.0186,8233,441,0.0536,0.0372,0.0284,0.0051,42590,21555,0.5061,0.1924,0.1472,0.0266,9868,4392,0.4451,0.0446,0.0341,0.0062,0,0,0.7052,0.0,0.0,0.0,15851,7937,0.5007,0.0716,0.0548,0.0099,170250,73688,0.4328,0.7692,0.5882,0.1064,High,628
CO3T5PCF6F,59980,539820,47984,9.0,0.8,0.0889,2922,1917,0.6561,0.0487,0.0054,0.0609,0,0,0.5042,0.0,0.0,0.0,7325,3746,0.5114,0.1221,0.0136,0.1527,0,0,0.4824,0.0,0.0,0.0,0,0,0.5914,0.0,0.0,0.0,9958,5557,0.558,0.166,0.0184,0.2075,6078,3976,0.6542,0.1013,0.0113,0.1267,0,0,0.506,0.0,0.0,0.0,374,204,0.5455,0.0062,0.0007,0.0078,29928,21883,0.7312,0.499,0.0554,0.6237,3395,1708,0.5031,0.0566,0.0063,0.0708,59980,38991,0.6501,1.0,0.1111,1.25,No,609
CO4SWOPZWY,80169,247795,947453,3.0909,11.8182,3.8235,3433,1004,0.2925,0.0428,0.0139,0.0036,0,0,0.5023,0.0,0.0,0.0,17673,10923,0.6181,0.2204,0.0713,0.0187,0,0,0.2027,0.0,0.0,0.0,0,0,0.5643,0.0,0.0,0.0,15081,7783,0.5161,0.1881,0.0609,0.0159,4239,745,0.1757,0.0529,0.0171,0.0045,19633,9936,0.5061,0.2449,0.0792,0.0207,5559,2530,0.4551,0.0693,0.0224,0.0059,0,0,0.7014,0.0,0.0,0.0,7263,3653,0.503,0.0906,0.0293,0.0077,72881,36574,0.5018,0.9091,0.2941,0.0769,No,546
CO5XO6BH0J,183592,514059,257030,2.8,1.4,0.5,16032,8278,0.5163,0.0873,0.0312,0.0624,7696,3877,0.5038,0.0419,0.015,0.0299,29216,14810,0.5069,0.1591,0.0568,0.1137,0,0,0.5252,0.0,0.0,0.0,0,0,0.5573,0.0,0.0,0.0,31968,16483,0.5156,0.1741,0.0622,0.1244,9244,3822,0.4135,0.0504,0.018,0.036,0,0,0.5062,0.0,0.0,0.0,12832,6424,0.5006,0.0699,0.025,0.0499,0,0,0.3728,0.0,0.0,0.0,15407,7745,0.5027,0.0839,0.03,0.0599,122395,61439,0.502,0.6667,0.2381,0.4762,No,650
CO913JBY06,91542,18308,686565,0.2,7.5,37.5008,13820,8019,0.5802,0.151,0.7549,0.0201,0,0,0.5041,0.0,0.0,0.0,23639,11880,0.5026,0.2582,1.2912,0.0344,0,0,0.8014,0.0,0.0,0.0,14151,7434,0.5253,0.1546,0.7729,0.0206,7959,4133,0.5193,0.0869,0.4347,0.0116,2821,935,0.3314,0.0308,0.1541,0.0041,22118,11194,0.5061,0.2416,1.2081,0.0322,3203,1603,0.5005,0.035,0.175,0.0047,0,0,0.3306,0.0,0.0,0.0,3831,1924,0.5022,0.0418,0.2093,0.0056,91542,47122,0.5148,1.0,5.0001,0.1333,High,576
CO9CZ5PV7R,153208,1253520,181064,8.1818,1.1818,0.1444,3786,983,0.2596,0.0247,0.003,0.0209,21494,10728,0.4991,0.1403,0.0171,0.1187,7493,4613,0.6156,0.0489,0.006,0.0414,0,0,0.6981,0.0,0.0,0.0,0,0,0.5455,0.0,0.0,0.0,44351,22827,0.5147,0.2895,0.0354,0.2449,12298,5573,0.4532,0.0803,0.0098,0.0679,0,0,0.506,0.0,0.0,0.0,4778,2392,0.5006,0.0312,0.0038,0.0264,33575,23199,0.691,0.2191,0.0268,0.1854,11505,5807,0.5047,0.0751,0.0092,0.0635,139280,76122,0.5465,0.9091,0.1111,0.7692,No,624
COAURZLGLW,15229,5711,1904,0.375,0.125,0.3334,612,180,0.2941,0.0402,0.1072,0.3214,4441,2224,0.5008,0.2916,0.7776,2.3325,1713,868,0.5067,0.1125,0.2999,0.8997,0,0,1.0349,0.0,0.0,0.0,0,0,0.5379,0.0,0.0,0.0,2366,1221,0.5161,0.1554,0.4143,1.2426,411,238,0.5791,0.027,0.072,0.2159,1646,833,0.5061,0.1081,0.2882,0.8645,0,0,0.4465,0.0,0.0,0.0,7341,3900,0.5313,0.482,1.2854,3.8556,506,254,0.502,0.0332,0.0886,0.2658,19036,9718,0.5105,1.25,3.3332,9.9979,No,652
COBO0C5W2H,288961,2860714,3525324,9.9,12.2,1.2323,15159,8574,0.5656,0.0525,0.0053,0.0043,0,0,0.5013,0.0,0.0,0.0,9995,5075,0.5078,0.0346,0.0035,0.0028,0,0,0.7524,0.0,0.0,0.0,3744,2008,0.5363,0.013,0.0013,0.0011,75870,39055,0.5148,0.2626,0.0265,0.0215,11735,4679,0.3987,0.0406,0.0041,0.0033,81233,41112,0.5061,0.2811,0.0284,0.023,7502,3414,0.4551,0.026,0.0026,0.0021,64071,40486,0.6319,0.2217,0.0224,0.0182,19652,9877,0.5026,0.068,0.0069,0.0056,288961,154280,0.5339,1.0,0.101,0.082,High,512
COBSUO76RG,38762,445763,15505,11.5,0.4,0.0348,888,323,0.3637,0.0229,0.002,0.0573,0,0,0.5033,0.0,0.0,0.0,8895,5798,0.6518,0.2295,0.02,0.5737,0,0,0.919,0.0,0.0,0.0,0,0,0.4431,0.0,0.0,0.0,7513,3750,0.4991,0.1938,0.0169,0.4846,4881,1308,0.268,0.1259,0.0109,0.3148,13288,6725,0.5061,0.3428,0.0298,0.857,348,174,0.5,0.009,0.0008,0.0224,0,0,0.3778,0.0,0.0,0.0,2949,1474,0.4998,0.0761,0.0066,0.1902,38762,19552,0.5044,1.0,0.087,2.5,No,628
COCMG4H8UA,14876,135240,13524,9.0912,0.9091,0.1,479,198,0.4134,0.0322,0.0035,0.0354,0,0,0.5054,0.0,0.0,0.0,2131,1063,0.4988,0.1433,0.0158,0.1576,0,0,0.6567,0.0,0.0,0.0,0,0,0.5786,0.0,0.0,0.0,2633,1360,0.5165,0.177,0.0195,0.1947,1527,1225,0.8022,0.1026,0.0113,0.1129,0,0,0.5059,0.0,0.0,0.0,120,60,0.5,0.0081,0.0009,0.0089,5644,2689,0.4764,0.3794,0.0417,0.4173,990,497,0.502,0.0666,0.0073,0.0732,13524,7092,0.5244,0.9091,0.1,1.0,No,654
CODKRTA5EQ,268949,434456,1717137,1.6154,6.3846,3.9524,16508,10931,0.6622,0.0614,0.038,0.0096,0,0,0.5011,0.0,0.0,0.0,21258,10857,0.5107,0.079,0.0489,0.0124,0,0,0.2226,0.0,0.0,0.0,12128,6793,0.5601,0.0451,0.0279,0.0071,26355,15179,0.5759,0.098,0.0607,0.0153,13883,7215,0.5197,0.0516,0.032,0.0081,0,0,0.506,0.0,0.0,0.0,9318,4665,0.5006,0.0346,0.0214,0.0054,96182,62758,0.6525,0.3576,0.2214,0.056,11252,5674,0.5043,0.0418,0.0259,0.0066,206884,124072,0.5997,0.7692,0.4762,0.1205,High,547
COEUZK9XPR,0,2050,1452,3.4606,0.0,0.7083,0,0,0.636,0.0376,0.0,0.0,0,0,0.5064,0.0735,0.0,0.0,0,0,0.5263,0.0,0.0,0.0,0,0,0.423,0.0,0.0,0.0,255,135,0.5294,0.0307,0.1244,0.1756,369,192,0.5203,0.0369,0.18,0.2541,53,17,0.3208,0.0207,0.0259,0.0365,0,0,0.5064,0.0198,0.0,0.0,0,0,0.4833,0.0201,0.0,0.0,0,0,0.2917,0.2119,0.0,0.0,177,89,0.5028,0.0334,0.0863,0.1219,854,433,0.507,0.8683,0.4166,0.5882,Low,627
COFC8WNB0U,123899,191480,428013,1.5455,3.4545,2.2353,11694,5102,0.4363,0.0944,0.0611,0.0273,4817,2408,0.4999,0.0389,0.0252,0.0113,18335,9339,0.5094,0.148,0.0958,0.0428,0,0,0.3834,0.0,0.0,0.0,8565,3526,0.4117,0.0691,0.0447,0.02,19934,10335,0.5185,0.1609,0.1041,0.0466,6938,3521,0.5075,0.056,0.0362,0.0162,26020,13168,0.5061,0.21,0.1359,0.0608,6703,4025,0.6005,0.0541,0.035,0.0157,0,0,0.7368,0.0,0.0,0.0,9629,4833,0.5019,0.0777,0.0503,0.0225,112635,56257,0.4995,0.9091,0.5882,0.2632,High,627
COFD7A3367,183283,54985,843102,0.3,4.6,15.3333,14394,12225,0.8493,0.0785,0.2618,0.0171,0,0,0.5051,0.0,0.0,0.0,40119,26572,0.6623,0.2189,0.7296,0.0476,0,0,0.8946,0.0,0.0,0.0,14357,5919,0.4123,0.0783,0.2611,0.017,9952,5373,0.5399,0.0543,0.181,0.0118,3529,1933,0.5477,0.0193,0.0642,0.0042,0,0,0.506,0.0,0.0,0.0,3470,1580,0.4553,0.0189,0.0631,0.0041,92903,65343,0.7033,0.5069,1.6896,0.1102,4559,2301,0.5047,0.0249,0.0829,0.0054,183283,121246,0.6615,1.0,3.3333,0.2174,High,486
COFLHGJA5G,38696,391254,81690,10.111,2.1111,0.2088,1469,656,0.4466,0.038,0.0038,0.018,0,0,0.4975,0.0,0.0,0.0,4648,2381,0.5123,0.1201,0.0119,0.0569,0,0,0.5138,0.0,0.0,0.0,362,237,0.6547,0.0094,0.0009,0.0044,5661,2921,0.516,0.1463,0.0145,0.0693,4605,2014,0.4374,0.119,0.0118,0.0564,9664,4891,0.5061,0.2497,0.0247,0.1183,231,105,0.4545,0.006,0.0006,0.0028,14224,7558,0.5314,0.3676,0.0364,0.1741,2131,1070,0.5021,0.0551,0.0054,0.0261,42995,21833,0.5078,1.1111,0.1099,0.5263,Low,611
COJ352CAWM,159494,546835,262025,3.4286,1.6429,0.4792,4874,1251,0.2567,0.0306,0.0089,0.0186,3610,1807,0.5006,0.0226,0.0066,0.0138,13721,7002,0.5103,0.086,0.0251,0.0524,0,0,1.1231,0.0,0.0,0.0,7708,4180,0.5423,0.0483,0.0141,0.0294,14957,7747,0.518,0.0938,0.0274,0.0571,5201,3491,0.6712,0.0326,0.0095,0.0198,0,0,0.5058,0.0,0.0,0.0,5019,3014,0.6005,0.0315,0.0092,0.0192,51603,29763,0.5768,0.3235,0.0944,0.1969,7231,3627,0.5016,0.0453,0.0132,0.0276,113924,61882,0.5432,0.7143,0.2083,0.4348,High,607
COKLBCUNTE,25954,269922,41526,10.4,1.6,0.1538,1795,911,0.5075,0.0692,0.0067,0.0432,0,0,0.501,0.0,0.0,0.0,6709,3402,0.5071,0.2585,0.0249,0.1616,0,0,0.9159,0.0,0.0,0.0,0,0,0.5064,0.0,0.0,0.0,8216,4232,0.5151,0.3166,0.0304,0.1979,5790,3924,0.6777,0.2231,0.0215,0.1394,0,0,0.506,0.0,0.0,0.0,341,186,0.5455,0.0131,0.0013,0.0082,0,0,0.6466,0.0,0.0,0.0,3103,1553,0.5005,0.1196,0.0115,0.0747,25954,14208,0.5474,1.0,0.0962,0.625,No,635
